sentimen,topic_id,rating,text,dom_prob
negatif,1,1,tolong aplikasinyaa baik aduh aplikasi muter cepat selesai jaring bagus,0.7810894250869751
negatif,6,1,jaring sulit loadingnya poll,0.5286732316017151
negatif,3,2,bugnya jaring mendrapmendrip auto minum amplodipin,0.5624080300331116
negatif,5,1,talu eror apliksi update,0.7077133059501648
negatif,2,2,aplikasi errortidak simpan data playstoretapi kerja tuntut selesai waktuhadehhhlebih pakai blanko dulucapek tulis kerja selesai,0.4303489029407501
negatif,2,1,data damping bumil klik lahir muncul data sasar pascasalin baduta,0.46141132712364197
negatif,6,1,aplikasi maksimal kali masuk aplikasi hubung play store masuk aplikasi hambat kerja,0.703129768371582
negatif,4,1,aplikasi error tolong baik isi data arah playstore instal buka aplikasi muter cepat selesai kerja kader,0.49987825751304626
negatif,4,1,mpe isi data tolong baik suruh play store tolong ganti aplikasi baik,0.8247974514961243
negatif,2,1,aplikasi sempurna nge downlud,0.708217203617096
negatif,2,1,jelek banget mulu daftarmenyulitkan,0.7080835103988647
negatif,6,1,mohon perhati ya server ya erroorr saat perlu lapor verval lapor ya buka semenjak ganti aplikasi hambat giat kali pakai gagal server aktip arah play store kali ulang ya kayak bikin lapor input data sia hasil kerja,0.5310873985290527
negatif,0,2,sambung pegat pegat,0.125
negatif,5,1,update update update eh muter selesai masuk datadata mending baik deh aplikasi,0.6353530287742615
negatif,7,1,aplikasi aneh masuk suruh update versi baru,0.8248439431190491
negatif,1,1,aplikasi lot bolak baharu playstore,0.8247748613357544
negatif,6,2,lupa sandi verifikasi masuk email,0.8249174356460571
negatif,2,1,aplikasi dibukatiap buka alih play store,0.7809483408927917
negatif,1,1,notif baru baruh buka,0.37509483098983765
negatif,1,1,aplikasi muter sulit data,0.4347018301486969
negatif,5,2,muat data jadi pencet duludata taruh bagi mudah hitung cari,0.8248735666275024
negatif,7,1,maaih lot buka arah playstore,0.5308211445808411
negatif,0,1,lemottttttttttt sheet eeee network eror apa sinyal buagus pwoll aplikasi bantu sulit repot,0.8540007472038269
negatif,3,2,pndataan sruh cepat lamaaaa banget loadingnya lancar mlem iya kerja malam pagi,0.48963871598243713
negatif,7,1,aplikasi sampah update update,0.7811133861541748
negatif,5,1,download update dj playstore ansh server buat perintah,0.6200644373893738
negatif,7,1,aplikasi buka update update,0.7810994982719421
negatif,5,1,aplikasi masuk update terang app update isi data sita ulang tinggal pasuk fotopayah banget jengkel,0.9269788265228271
negatif,5,1,buka aplikasi saran update aplikasi update bikin ribet,0.6669269800186157
negatif,1,1,muter isi lola,0.37511807680130005
negatif,2,2,ganti bikin pusing aplikasi ya jelek ply store,0.5553235411643982
negatif,6,1,lot banget error server e,0.7810954451560974
negatif,3,1,baru versi mulu gplay upgrade buka loading lot,0.4218972623348236
negatif,7,1,apa masuk apk suruh update update masuk,0.8539542555809021
negatif,4,1,aplikasi buka update eror tolong upgrade,0.8246788382530212
negatif,5,1,aplikasi bagong bikin bingung update gagal,0.4250681400299072
negatif,4,2,tolong hormat kali hubung aplikasi ya buruk perhati error ya data kudu kulak sabar mana,0.8904612064361572
negatif,4,1,aplikasi upgrade susah input ya muter melulu,0.399187296628952
negatif,1,2,susah kali bolak donlod,0.3749975860118866
negatif,1,1,notif baru muncul ganggu banget,0.7809861898422241
negatif,0,1,aplikasi suruh baru baru apk hapus instal ulang,0.4675527811050415
negatif,3,1,pas pakai verval ya gagal error,0.824599027633667
negatif,7,1,install login muncul notif suruh update update apa,0.6029216647148132
negatif,5,1,notif update play store baru,0.7810328602790833
negatif,6,1,gagal reset katasandi email nik nama salah data darimana ktp,0.4650754928588867
negatif,7,1,ter akses hp hapusknp,0.37534019351005554
negatif,3,1,setelsh update aplikasi loading terusgak pakai iniparah,0.7081184983253479
negatif,2,1,sempurna luncur ribet sempurna ngisi data muter kayak gasing,0.5486143827438354
negatif,0,1,download suruh upgrade buka muter muter,0.3241085708141327
negatif,3,1,lot loding verval uninstall download,0.8539729714393616
negatif,5,1,aplikasi ya lancarsaat banget ganggu efektif update data duduk aplikasi maksimal,0.8248229026794434
negatif,5,1,maksimalloading terusgimana data aplikasisedang kader kejar deadline selesai aplikasi payah,0.8539130091667175
negatif,0,2,totong updet aflikasi,0.125
negatif,5,2,mudah input data aplikasi ya error,0.7808754444122314
negatif,2,1,aplikasi baik trialerror ya dilaunching aplikasi guna buka tutup aplikasi paksa henti pakai jelek banget aplikasi perintah pakai paksa pakai,0.9026862382888794
negatif,3,1,hp pakai loading kerja coba tolong kesiap matang servernya,0.4014843702316284
negatif,4,1,hp arah update aplikasi otomatis playstore update muncul suruh update playstore tanggal juli solusi,0.3412568271160126
negatif,2,2,kerja verval lelah baik sita kerja sosial,0.7082259058952332
negatif,0,1,baru alih play store daftar elsimil daftar sandi by email notifikasi apa email,0.4955185353755951
negatif,0,1,kemarin gakbisa muter muter doang uninstal pasang mbokya ngerepotin data ganti ganti aplikasi bingung,0.874830961227417
negatif,6,1,apl sulit masuk,0.7811065912246704
negatif,6,1,aplikasi ya tolong benerin dongperintahnya nyuruh update play store updatenya pakeknya,0.5265573263168335
negatif,1,1,aplikasix pakai seindonesiajadinya masuk,0.7080638408660889
negatif,4,1,aplikasi donloud buka solusi,0.7081887722015381
negatif,6,1,dibukak baru apl bikin pusing,0.7081592679023743
negatif,7,2,pusing aplikasi inisdah update buka arah update uptade versi barumna buka datax,0.8905516266822815
negatif,1,1,jelek baru kaya sok canggih evaluasi kerja aplikasi luncur error terus muncul aplikasi,0.902649998664856
negatif,3,1,aplikasi sempurna ulang kali unistall restart hp install suruh update install,0.8749064803123474
negatif,6,1,kelas bkkbn aplikasi buruk banget sulit orang,0.8247342109680176
negatif,7,1,buka buka loading,0.5277542471885681
negatif,2,1,aplikasi jelek evaluasi bikin malas,0.7811887264251709
negatif,3,1,ubah jelasdata validentah ambil data manalbh sempurna aplikasi aplikasi barugak data langsung erti penggunaannyasekian terima kasih,0.8748727440834045
negatif,6,1,reset pasword pasword kirim email,0.7811936736106873
negatif,5,1,bola playstore teruskapan kerja,0.5624253749847412
negatif,5,1,update menu guna,0.7811725735664368
negatif,3,2,susah akses muter bolakbalik login bikin stres,0.7108974456787109
negatif,3,1,aplikasi susah arah playstore update tolong baik kader,0.45015987753868103
negatif,5,1,ayo benah aplikasi biar mudah kerja lini lapang,0.7082329392433167
negatif,7,1,indak buka indak login dowlod ulang kalitetap,0.8540136218070984
negatif,5,2,aplikasi luncur versi baru muncul notif update,0.5447778105735779
negatif,7,1,buka buka update otomatis alih playstore update,0.8540938496589661
negatif,3,1,parah update mulu,0.4864177405834198
negatif,7,1,baharu arah playstore tombol baharu coba uninstall kali uninstall install ulang notifikasi baharu buka aplikasi aplikasi solusi,0.6201114058494568
negatif,7,1,bolak bawa play store aplikasi buka ngedata,0.824844479560852
negatif,3,1,arah playstore stres ngerjakan kerja pagi pagi buka arah playstore kluwer,0.5829587578773499
negatif,2,2,buka siga mobile arah play store verval elsimil,0.8748117685317993
negatif,2,1,data vervalskrg siga downlod susah ya ampunkembali notif play storedi coba masuk play store bsgmn data,0.522337019443512
negatif,4,2,siga mobil buka hilang muter pusing deh,0.6211646199226379
negatif,4,1,data pasca salin muncul isi berat badan baduta pakai tanda baca koma berat badan isi sesuai,0.9124141931533813
negatif,3,1,aplikasi siga bikin emosi pendatakarena lancar langsung gampang loading lamakaderpendata begadang data aplikasi bagustp loading,0.9026694297790527
negatif,3,1,aplikasi baru baru ulang kali instal baharu selesai,0.5574449896812439
negatif,3,2,tombol muat pakai filter tolong baik,0.562484622001648
negatif,0,1,aplikasi model masuk muncul notifikasi,0.3941839635372162
negatif,5,1,aplikasicape dehlagi asyik asyik verval errorkapan selesai turun lokasi aplikasi ya masalah,0.7811280488967896
negatif,3,1,play store ulang ulang,0.429139643907547
negatif,7,1,buka update baharu,0.7811287641525269
negatif,5,1,tolong tugas kader selesai aplikasi ya buka,0.3836395740509033
negatif,7,1,arah playstore baru aplikasi pas diplaystore suruh update,0.8249199986457825
negatif,1,1,verval warna ya beda capek ngisi data gilir save gagal terusbelum loading melulutolong baik aplikasi,0.6704303026199341
negatif,6,1,server update terus developer kerja sih,0.8245958685874939
negatif,3,1,aplikasi stres diupdate gagal tefus masuk,0.8248807191848755
negatif,2,1,perangkat aplikasi jengkel pengin data akurat sarana sekarat muter muter bae ganti servernya,0.6701563596725464
negatif,3,1,mhon pas verpal data lot,0.7810021042823792
negatif,7,1,buka tulis baru aplikasi arah playstore mulu kiamat,0.8248077630996704
negatif,4,1,log baca baru sih uninstall install becus bikin apk,0.7811905145645142
negatif,6,2,aplikasi perbaruin mntk baru kerja trhambat nih privaider ya coba prbaikin data cepat aajha,0.7081660628318787
negatif,5,2,muter update muter buka data selesai ya,0.42463159561157227
negatif,3,2,stabil yabanyak loading ya,0.7083181142807007
negatif,0,2,ngisi data muter ya jam dah upgrade versi baru baik sistem lot sistem tolong baik tpk kewalahan saking lot apk sekli input data sulit kader tpk lapang,0.5156716108322144
negatif,7,1,bintang update versi baru arah baharu aplikasi moga tim kembang baik tolong hilang fitur cek versi aplikasi layar sesuai versi,0.3563426434993744
negatif,7,1,jelek buka apknya,0.7811471819877625
negatif,4,1,uninstall vetsi baru upgrade,0.3750022351741791
negatif,0,2,data sasar lengkap error,0.42182454466819763
negatif,7,1,aplikasi buka diprangkat diinstal arah playstore berulangulang,0.4271506071090698
negatif,7,1,download update versi baru hp xiaomi pro bisabisa ya,0.7081859707832336
negatif,3,1,aplikasi lancar data simpan lapor,0.8248397707939148
negatif,5,2,masuk aplikasi diarahkn playstore terus,0.524389386177063
negatif,1,1,aplikasi error bin muter tolong baik kejar target,0.7081354856491089
negatif,5,1,loading teknik olah data update data ganda mohon evaluasi aplikasi,0.5470944046974182
negatif,4,1,reset sandi direset sandi hubung tpk alih bidan hasil gagal input provinsi hubung pusat beda provinsi hubung aplikasi,0.9374335408210754
negatif,3,1,baik aplikasi jelek banget henti update,0.5020502805709839
negatif,6,1,aplikasi dukung sedia website biar alternatif,0.7810402512550354
negatif,2,1,aplikasi mutu jelek susah kader,0.7809145450592041
negatif,2,1,aplikasi jelek bug ya daftar warga susah susah susah stresss bikin aplikasi ya mending hapus kasih bintang,0.9026817679405212
negatif,6,1,aplikasi muas berubahmenyebabkan hambat nyaman,0.7082833051681519
negatif,5,1,punya gara arah google play uninstall habis login email sandi tolonggg pakai aplikasi biar enak bikin ribet,0.4809459447860718
negatif,3,1,dsruh update pas diupdate masuk aplikasi penginputan tpk data verval tbisa menginput hambat jelek,0.4742717444896698
negatif,5,1,login update terus,0.41262486577033997
negatif,4,1,aplikasi ya muas input nama dll refresh input data,0.5070297122001648
negatif,5,1,tolong ya perbaruiketika update arah play store kembaliini sulit buang,0.671961784362793
negatif,7,1,aplikasi aplikasi muncul nitof aplikasi sedia playstore install baru,0.5876312255859375
negatif,3,1,pakai aplikasih mala masuk pakai hp pakai,0.5621419548988342
negatif,5,1,buruk tolong siap aplikasi ya matang operasi guna gara aplikasi ready kerja verval jalan,0.7811869382858276
negatif,3,2,instal pas update mauengerjakan,0.7810666561126709
negatif,7,1,sih aplikasi arah update playstore update buka aplikasi mentok distu,0.4949715733528137
negatif,4,1,aplikasi ya parah loding log nih solusi ngerjain verval ya,0.6245552897453308
negatif,3,1,download masuk ulang kali update ulang kali instal ulang mau sih,0.5307757258415222
negatif,0,1,aplikasi bikin akun catin email gilir ganti email nik bikin akun bikin kesel deh,0.8749681711196899
negatif,5,1,aplikasi bagus eror update play store,0.8247290253639221
negatif,5,1,error suruh update playstore playstore update,0.853983461856842
negatif,7,1,aplikasi jelekbaru login suruh updateudah diupdate error play store suruh updat lagibener dipakekpas buka rumah bisapas pergi ngedata rumah orang aplikasi busuk banget loading mulu leletttttrudahh minggu coba buka bisakesel banget tampil baharu isi kayak lelettt,0.7220293283462524
negatif,2,2,sempurna arah play store,0.7812231779098511
negatif,4,1,instal ulangtapi buka,0.7081769704818726
negatif,7,1,buka aplikasi arah playstorehadooohhgmn iniharusny versi bagus kacaulebih bagus versi,0.8749167323112488
negatif,4,2,diinstal buka muter ya,0.5109832286834717
negatif,3,1,aplikasi bukaenta jaring aplikasi masalah hamba kerja,0.7080886960029602
negatif,3,1,nih aplikasi ulang instal muter,0.5437501072883606
negatif,3,1,data muat muter bngst,0.5344952940940857
negatif,5,1,download suruh playstore,0.7810949087142944
negatif,5,1,apk ya update update heran versi update coba restart apk versi baru update,0.9026500582695007
negatif,0,1,buka pakai username ngebukanya pakai username orang badahal aplikasi elsimil data elsimil username hubung pakai username orang otomatis data elsimil,0.6635749340057373
negatif,3,1,masuk apk loading halaman,0.708218514919281
negatif,7,1,maaf kali buka avlikasi instal ulang,0.7810125946998596
negatif,7,1,buka apk note baru update,0.7081517577171326
negatif,6,1,up date suruh masuk play store,0.7808605432510376
negatif,4,2,buka data hilang butuh banget tolong upgrade,0.8540213704109192
negatif,7,1,baru aplikasi ketikasudah aplikasi baru bisad buka,0.5623717308044434
negatif,2,1,jelek dihape poco redmi,0.5623915195465088
negatif,7,2,srh perbahrui aplikasiudah klik kalimales nya,0.5620655417442322
negatif,4,1,aplikasi bolak update input,0.6414573192596436
negatif,4,1,pas log putar,0.37936165928840637
negatif,4,1,aplikasi matang isi data isi kosong back aps langsung autosave shg edit mudahinj back otomatis data hilang,0.8904831409454346
negatif,5,1,buka update ganggu update update,0.6250205636024475
negatif,0,1,mbingungi baik soyo angel,0.125
negatif,7,1,jelek mbulet bolakbalik buka playstore update baru,0.8540356159210205
negatif,6,1,pakai instaluninstal ulang kali loading parah sih cepat penginputan data lambat,0.5017136931419373
negatif,5,1,aplikasi maksimal guna pusinggg,0.7082759141921997
negatif,5,1,verval data tersimpansudah masuk data keluarga simpan individuselalu arah update update baru aplikasi tau lancar login ulangtapi login arah update lagipayah,0.9452453255653381
negatif,3,1,plystore balas loading,0.56246018409729
negatif,7,2,pas buka update mulu pas masuk playstore diupdate huadeh,0.5034508109092712
negatif,3,1,update pagi malam update ganggu,0.8539457321166992
negatif,6,1,aplikasi vervalnya akses coba ulang kali gagal,0.3485721945762634
negatif,5,2,mohon update aplikasi aktif draft data data lapang kader data terkadang isi data sheetnya simpan data err paksa ulang tambah kerja mohon kerjasamanya aplikasi yauntuk mudah lapang,0.9415728449821472
negatif,7,1,habis diuninstall pasang embel suruh update diupdate buka,0.8249403834342957
negatif,2,1,update versi baru update susah buka tolong kembang min,0.466787725687027
negatif,3,2,punya buka ya tau ya,0.3829331398010254
negatif,7,1,install ikut tunjuk arah playstore updatesekalinya aplikasi buka lambat sekaliberputarputar,0.8249109387397766
negatif,4,2,aplikasi indak simpan ya dikit up date,0.5840312242507935
negatif,7,1,kendala sulit akses login gagal mana salah ya suruh update aplikasi diplaystore update suruh update,0.4883081912994385
negatif,0,1,aplikasi dilaunchingkan kasihan lapang ngerjakan mesti baru duluiya kadang kadang minggu,0.3749202489852905
negatif,7,1,aplikasi buka tolong solusi uninstal kali,0.46982356905937195
negatif,1,2,siga mobile ganggu yaaoleng,0.7080780863761902
negatif,5,1,ribet update aplikasi gagal,0.7806254625320435
negatif,1,1,ya instal apl siga mobile versi muter notifikasi play store pas klik ok buka muter lgtpi pakai hp bsamohon jelas,0.3692062199115753
negatif,2,2,yaalloh sedih banget ngisi data nik pas simpan susah berjamjam masuk sedih tlong sulit baik aplikasi ya kerja nih data verval masuk sedih banget,0.9026274085044861
negatif,4,1,install bukaharus play store pers pers lagihadeuh pusing ngerjain,0.8248443007469177
negatif,3,1,memdata arah playstore bolak kerja meng uninstall install kerjaaan maju maju fak semangat lanjut data,0.8748303651809692
negatif,7,1,update buka suruh update,0.7811555862426758
negatif,6,2,unduh sertifikat elsimil gagal,0.5176067352294922
negatif,5,1,login beberapakali download ulang download notif versi pas play store update an ngerjainnya aplnya beginia,0.9123938083648682
negatif,2,1,buka aplikasi play store updating ganggu lom sempurna,0.5564747452735901
negatif,7,1,hp bisapadahal kompatibel samsung tppas update play store loading teruuus tuaaaa,0.5793927907943726
negatif,7,1,jelek muter muter buka,0.5267236828804016
negatif,1,1,sih apk ya error kerja cepat selesai loading suruh hapus instal hapus instal,0.8247652053833008
negatif,5,1,aplikasi update kkdan alam tengah erornyamakanya awal info data langsung gas selesai saat bingung ngeluh aplikasi senyum dengar keluh kesah,0.8905149102210999
negatif,5,2,baik hambat selesai data,0.7810258865356445
negatif,5,2,aplikasi ribet bolak update,0.5310145020484924
negatif,7,1,versi aplikasi eror semangat langsung down,0.6330651640892029
negatif,5,1,update fitur update,0.7082129716873169
negatif,4,2,bikin pusing aplikasi update terusloading,0.42345571517944336
negatif,7,1,kali update gagal buka sebal,0.780867338180542
negatif,6,2,kadang lot kadang lancar,0.7082911729812622
negatif,1,1,ngabisin muter kayak kolecer,0.7081320285797119
negatif,2,1,susah buka aplikasi loding,0.7809166312217712
negatif,7,2,arah baru playstoretapi uninstall,0.7082601189613342
negatif,2,1,sebal aplikasi arah play store,0.7083094716072083
negatif,3,1,aplikasi stabil data masuk simpan kaarena error mohon baik update data gampang muter,0.7922995090484619
negatif,5,2,kali update pas selesai arah play store update mesti uninstal hadeh,0.5537155866622925
negatif,7,1,apknya buka tulis update play store updatean play store tolong baik,0.8749340772628784
negatif,7,2,lapor arah baharu,0.47937577962875366
negatif,6,2,server lambat loudingnya muter,0.527206301689148
negatif,4,1,update bolak playstore log,0.45092111825942993
negatif,4,1,aplikasi aplikasi layak suguh suruh pakai aplikasi isi data aplikasi ya error pakai suguh aplikasi layak,0.8540463447570801
negatif,3,2,aplikasi bimbang bolak update launcing mumet otak lihat loading banget muter,0.6259835362434387
negatif,3,2,aplikasi susah jangkau unistal login susah masuk sdgkan lapor,0.8540617823600769
negatif,3,1,diupdate update mulu dipakek,0.7810710072517395
negatif,7,2,uninstall instal arah playstroreujungnya buka tanggal dateline ya,0.4698018431663513
negatif,4,1,aplikasi pakai versi hp sulit kader pakai aplikasi versi hp ya rendah kader beli hp aplikasi,0.44702476263046265
negatif,2,2,sih arah play store padah upgrade,0.5311036705970764
negatif,4,1,diupgrade aplikasi aco diverval anggota keluarga hilang aplikasi terus error,0.8249068856239319
negatif,5,2,arah playstore update verval arah,0.4863433241844177
negatif,5,2,aplikasi jelek banget suruh update update gilir masuk aplikasi suruh update kerja selesai aplikasi susah akses mohon benah,0.5306718349456787
negatif,5,1,aplikasi update muncul notif suruh update,0.7810384631156921
negatif,7,2,baharu versi baru baharu masuk aplikasi,0.8248239755630493
negatif,5,1,elsimil louding brsnya,0.5623461604118347
negatif,3,2,aplikasi sempurna launcingtakutnya kemarin eee data hilang aplikasi sempurna,0.8540717363357544
negatif,7,1,aplikasi update buka krmbali,0.7081540822982788
negatif,7,1,update apknya pas klik buka diarahin playstore coba,0.6220535039901733
negatif,7,1,aplikasi jelek arah playstore update update masuk aplikasi,0.8539823293685913
negatif,3,2,tolong aplikasi tingkat ngisi verval masuk aplikasi arah playstore padhal baharu arahkn kesana enakn aplikasi tidk gabung tidk kendala,0.5103983283042908
negatif,7,2,apa aplikasi update mulu buka,0.8248372673988342
negatif,1,1,aplikasi ruwet etik alamat eror eja,0.8248946666717529
negatif,3,1,loading teruspembaruan henti,0.7082995176315308
negatif,5,1,baik kemarin login kembali play store mohon baik ya terimakasih,0.8539484143257141
negatif,4,1,pasuk foto rumah gagal nol lier tulis nik kali kali gagal ulang gilir sasar daftar kader salah kerja input kakak berharihari selesai kerja kayak,0.46124571561813354
negatif,1,1,unduh muncul masuk playstore unduk hapus kali dapat ya ngaruh hp ya,0.8539615869522095
negatif,2,1,vervalnya muter buka hambat kerja,0.6105518937110901
negatif,1,1,aplikasi ruwet bolak baru pas bukatolong baik,0.7808652520179749
negatif,7,1,klik buka download play store klik salah mana,0.8905088901519775
negatif,1,1,app jlk bug tolong baik,0.7080556750297546
negatif,1,1,eror semangat kerja aplikasi muter teruuuss,0.7811264991760254
negatif,6,2,harap lancar log out macet log aplikasi siap ya lapang harap harap cemas damping,0.7049424648284912
negatif,7,1,buka aplikasi arah playstore versi baru instal paksa mogok kerja,0.8539102077484131
negatif,0,1,daftar email terdaftaraplikasi aneh,0.523470938205719
negatif,1,1,buka ponsel android,0.38762953877449036
negatif,3,2,bikin akun susah banget nik temu,0.4677126407623291
negatif,6,1,aplikasi error baharu aplikasi lambat kerja tolonggg baik aplikasi kader dpat dengn mudah laksana data,0.874876081943512
negatif,3,2,aplikasi bukasudah ulang kali download,0.7080600261688232
negatif,7,1,buka arah google play buka kali google play,0.7812063694000244
negatif,0,1,simpan eror daftar urus cepat lambat,0.4868757128715515
negatif,2,1,susah input data baduta,0.7811090350151062
negatif,3,1,aplikasi dowloadnya lamaaaaa enggk masuk,0.5621379017829895
negatif,2,1,lelet bosan tunggu,0.7079986929893494
negatif,5,1,update aplikasi buruk ya input data aplikasi dukung kurang tolong baik terimakasih,0.8748748898506165
negatif,6,2,sumpah luemot minmohon baik,0.5623504519462585
negatif,2,1,aplikasi bapuk syarat wajib daftar aplikasi perintah,0.7810733914375305
negatif,4,2,baru muncul baru mudah susah,0.451249897480011
negatif,6,1,internal server error pulaaaa aplikasi perintah tampak kali apk produk perintah busuk semuaurusan rakyat sendat data rakyat jual,0.9026981592178345
negatif,2,2,maintenance aplikasi ganggu dbuka,0.7082201838493347
negatif,2,1,loding sh nginput data nya mah,0.7810097336769104
negatif,4,1,login ya update play store ya pemberitahuan update tolong admin kasih solusi,0.4633856415748596
negatif,2,1,aplikasi data susah aplikasi sosialisasi lol,0.7081314921379089
negatif,4,1,error data gagal simpan diupgrade buka aplikasi muncul minta upgrade aplikasi coba install ulang login,0.5258644223213196
negatif,7,1,suruh baharu update tinggal klik buka,0.8747578859329224
negatif,5,1,elsimil error skrmg siga mobile error buka update update apl,0.7811034917831421
negatif,4,2,buka hgg selasa jm wilayah keluarga bekas jaya,0.7081143856048584
negatif,3,2,bisamenyimpan jiga gagal ulang,0.7080767750740051
negatif,4,2,saat ngerjain ya aplikasi ya susah ngsh ngerjain,0.5626026391983032
negatif,3,1,susah masuk susah simpan data cepat beres beres loding,0.8749277591705322
negatif,6,1,internal server error simpan data gagal simpan data solusi mohon developer aplikasi baik,0.7329796552658081
negatif,3,1,input data nge bug tulis nama alamat save data load ya gagal pagi malam pagi buta save data notifikasi gagal coba puluh kali save ulang isi data manual gagal,0.45697149634361267
negatif,3,2,aplikasi eror severnya loading data muncul data,0.4535677433013916
negatif,6,1,tugas aplikasi aplikasi baik servernya loadingnya lamakluwer kluwer infoaplikasi baik naik versidiarahkan play store tolong baik servernya biar nyaman cepat selesai daerah kerja ngerjakan,0.9124228954315186
negatif,5,1,aplikasi optimal baru terustapi tuntut kader kerja sat setaplikasi mendukungbuat mudah canggih,0.8247990012168884
negatif,3,1,update gagal ngapa kapai arah playstore,0.7810413837432861
negatif,3,1,data gagal simpan back data simpan ulang jam siang simpan gagal sebel sih sistem rapi ya rapi apk pakai sita lambat kerja,0.34055373072624207
negatif,3,1,tolong apk nya baik suruh kerja cepat apk buka kemarin sih data loading kayak kunci admin nya nih,0.38605231046676636
negatif,7,1,bolak suruh update detik,0.5131438970565796
negatif,1,1,iya buruk aplikasi ya capek ngisi data save bikin kerja,0.5163390636444092
negatif,2,1,aplikasi lieur keun efek ya hp cepat panas manual sajabiar ribet tolong atuh online dah lieur mah tua keluar sekolah,0.4364878833293915
negatif,2,2,update ganggu notifikasi diupdate,0.4269661009311676
negatif,6,1,lancar kimput kadang lltnya buka,0.5331023335456848
negatif,3,1,kesal banget download suruh update update alhasil uninstall ulang aplikasi eh suruh update update mana tombol ya orang update uninstall install ulang susah bikin ribet mulu aplikasi fix memgerjakan verval serah,0.7792508006095886
negatif,6,1,aplikasi cepat data sasar baharu mohon fix aplikasi suruh kader data double kerja,0.556124210357666
negatif,5,1,suruh tugas puskesmas tanjung redeb download elsimil cari playstore siga buka youtube tiktok instagram minim tahu kait elsimil keluar aplikasi lapang mudah sulit donwload sertifikat vaksin tt bingung,0.7908927202224731
negatif,4,2,aplikasi pusing susah buka alias uwer,0.7809790372848511
negatif,6,1,eror mulu suruh update versi terbaruyg keri kadang data ilanglaen muncul,0.2719510793685913
negatif,6,2,sulit masuk data loadingnya,0.8248695731163025
negatif,6,1,payah aplikasi tolong server besar simpan data terahkir cepat selesai aplikasi perintah upload data muter hari malas kerja,0.6480079889297485
negatif,2,1,instal siga mobile buka ulang arah play store,0.6263546943664551
negatif,6,2,mudah simpan data sayang ya kadang data suka hilang buka link loading,0.6188661456108093
negatif,3,1,susah masuk loading terus,0.8246611952781677
negatif,4,1,ulang kali instal hapus buka,0.8248593211174011
negatif,5,1,update aplikasi support versi hp ya,0.7810114026069641
negatif,2,1,buka aplikasi arah play store hapus data chace restart ulang cape woytolong aplikasi benerin,0.9026037454605103
negatif,0,2,diverval krs berubahtidak sesuai,0.5623529553413391
negatif,5,1,daftar update aplikasi aplikasi gabsa update,0.5542406439781189
negatif,6,2,aplikasi lot unduh baru play store terinstal,0.49108144640922546
negatif,4,1,aplikasi eror baru aplikasi posisi non upgrade,0.7081642150878906
negatif,5,2,appsnya update sebab mohon baik,0.5622885823249817
negatif,5,1,update suruh playstore elsimil update siga pas buka apl siga suruh playstore,0.8575912714004517
negatif,2,2,aplikasi ubah ya ya verval tanda verval verval,0.8249430060386658
negatif,1,2,suudah save eror kode vervalmalah doble data ya tolong baik,0.5105730891227722
negatif,2,1,kadang muncul notifikasi server aktif kakak anggota keluarga orang isi lumayan sita waktusampai form pratinjau klik simpan muternya lumayan hasil gagaldiulang kali kali gagal ending klik simpan gagal semat kalimat request failet with status kode maksud mohon jelas temu kalimat ringkas data verval elsimil kembang,0.9618955850601196
negatif,5,1,login data laku masuk aplikasi arah baru tulis update,0.5763320922851562
negatif,3,2,server aktif baharu login,0.780989944934845
negatif,5,2,keluh login coba hp pribadi muncul update aplikasi via play store coba pakai hp lihat kesiap aplikasi,0.7012771964073181
negatif,7,1,pusing aplikaai uinstal tudak buka bikin stres tugas,0.824741005897522
negatif,3,2,capek capek pasuk data menyimpansaya tugas malam siang,0.45903366804122925
negatif,6,1,kualitas aplikasi susah muncul notifikasi play store,0.8247024416923523
negatif,6,1,reset password lupa lengkap syarat data bilang suruh cek email tengik email masuk selesai,0.4477483034133911
negatif,4,1,aplikasi susah jalan saran update selesai update buka aplikasi jalan,0.464672714471817
negatif,5,1,aplikasi taruh playstore bikin ribet tugas tugas aplikasi diupdate update aplikasi,0.8749193549156189
negatif,2,1,aplikasi lelet susah masuk,0.7810013294219971
negatif,7,1,download baharu download versi baru arah download alhasil masuk,0.8905383348464966
negatif,4,1,muncul masuk usernya,0.37488025426864624
negatif,1,2,downlod muter kemarin,0.3878350257873535
negatif,5,2,aplikasi ganggu kali nau simpan data error verval muter kendala update,0.33408787846565247
negatif,2,1,aplikasi sempurna dilaunching aplikasi penginputan nasional pakai part aplikasi sempurna,0.7812041640281677
negatif,1,1,aplikasi muter kayak gangsing baharu,0.7810459136962891
negatif,3,2,tolong baik ya susah simpan data susah simpan data ketik pagi siang malam subuh coba gagal simpan,0.9027377367019653
negatif,2,1,aplikasi ya buka mutermuter arah play store,0.7809551358222961
negatif,3,2,masuk arah playstore melulu,0.7811335325241089
negatif,5,2,kimput tambah rumit kimput elsimil pers,0.7811713218688965
negatif,1,2,sush banget ngisi nya muter,0.7082609534263611
negatif,1,1,sebel muter salahe pie lehku ngrampungi gawean ku,0.5624935030937195
negatif,5,1,buruk tolong pegang aplikasi baca ulas guna aplikasi login loading muncul server aktif data bagus wifi lancar masalah aplikasi tolong baik mudah urus aplikasi,0.6192068457603455
negatif,0,1,aplikasi munyer trsgimana ndata,0.125
negatif,5,2,aplikasi susah up data tinggal simpan eror jadi kerja tidah efesien,0.655055046081543
