rating,sentimen,topic,topic_label,topic_conf,review_text
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5167157811045338,ma'af iya saya kasi bintang 4 dulu soalnya belum dicoba versi barunya
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.41668823170460284,baru memulai semoga bisa membantu
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249732752169748,terkadang sering loading....
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.41657427146529913,"ketika digunakan kadangkala lemot, susah berhasil"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249745832552833,lemot
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7494946698490467,susah login
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.5373030863789976,"kenapa tidak lancar dan selalu ,, muter2 servernya"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,pokoknya mantap
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249794949515532,keren
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7382798772611772,Aplikasi tdk stabil..bikin pusing
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8729835034413086,jangan lemot lemot dong tugas kita bnyak yang belum selesai nih
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249068302107208,kenapa loding terus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7497765773483976,saangat memudahkan ddalam pendataan
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8107610925064485,dibuka aja muter terus...apakah masih ad proses perbaikan?
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6242621842661843,"pendataan yg transparan, real dan akurat"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7403934366057499,aplikasi terbaik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124812536753425,terima kasih
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.41680637372607954,diminta update taoi sekalu gagal
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249927385395487,lancar
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,semangatttttt...
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.8720798218927545,"alhamdulillah berjalan dengan baik lancar, semoga makin berkembang"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.4056166193259181,"Aplikasi bagus sudah terintegrasi dengan Elsimil, tapi kalau boleh usul apabila pelaksanaan se-Indonesia di mohon untuk di bagi wikayah waktu pelaksanaannya biar tidak selalu eror karena rebutan server, terimakasih"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6184798382765018,untuk penulisan tahun kelahiran terlalu ribet harus scrol lama mencari
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,Seruu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8630084400532568,gak bisa buka padahal udah di update apa kerena tipe² hp atau aplikasinya lagi bermasalah
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4655706959682174,aplikasi susah di unduh
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7266770606121791,ya puas
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7499762217860514,lebih praktis sangat memudahkan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sabgat membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sukses
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.805802248789291,aplikasi yang sangat membantu kami buat para Bidan
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,tidak bisa membukanya
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7321388146024925,kenapa aplikasi suka keluar sendiri
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,🙏
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8102746083275023,"loading blm bisa mengerjakan satupun , gimna nih ,terus aja muter"
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.849854963635655,"susah di buka, kembali ke playstore"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.41668048841679245,lemot banget
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,goodluck
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4167828969318895,oke bangeeettt
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8491099659595002,"maaf aplikasi siga mobile,gak bisa di gunakan tolong minta infonya dong"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249092898614363,sangat mmbantu pelaporan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,siap
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sangat berkesan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik skli
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8726383597653257,aplikasi pendataan yg mudah cmn masih ada yg kurang aja..
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,nga bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.42347435397198374,semoga aplikasi ini sukses
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6499809415340789,siga mobile .sangat baik untuk pendataan
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.46828659298043795,"sebenernya aplikasinya sangat membantu, tapi sering muncul update terus"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7003509966856654,semoga bisa lbh maju lagi aplikasinya biar mempermudah memasukan data baru
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,mantab dan mudah
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8927941952386051,"lah di update baru koh, mo ngentry hrs bolak blik ke play store, bikin esmosi"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,kurang jelas
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8483044514910011,msh sering muncul tulisan pembaruan di playstore
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.4931714600607878,masih suka gangguan saat mau entri
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7467606450728655,sangat mendukung kinerja lapangan
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5334219618619023,Semoga bisah membantu untuk penginputan. Tapi mohon bantuannya agar jangan terlalu eror terus jadi susah kami untuk melakukan penginputan. Terimakasihh
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.88407514177257,"untuk pendataan verval aman,tetapi untuk masuk ke pendataan elsimil ko makin rumit"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7082072959688275,"membantu dlm pendataan tp sering error tidak bisa dibuka,"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7494790156443739,susah log in
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.41709874253818385,"gak ada tanda yg udah diverval & yg blm KK berkurang dihapus karna anak sudah meningkah tidak bisa disimpan dgn Ket "" canot ready property""join"" of null"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5592644708048107,g menyenangkan kurang lancar banyak kendala
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.47375344778137346,"maaf saya beri 4 ,mungkin dibutuhkan draft penyimpanan supaya tidak mengulang ulang lagi data yg sudah masuk saat terjadi kegagalan server atau sinyal buruk 🙏 🙏"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.901840292323718,untuk pendataan mudah tapi tidak bisa mendata saat offline dan sering lelet ketika aplikasi akan digunakan
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.416942678848867,eror sulit
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6232454760625369,susah di downd load 😁😊
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.874899790848698,susah d buka loading
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8051433557142084,lama lama kok g bisa dibuka knp ya
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.621543916421194,Aplikasi siga muter terus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,top markotop
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8486378105858905,tolong optimalkan aplikasi nya dong
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,macet
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6145101028456289,coba dulu
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.8124892106795523,semoga LBH bagus dr kemaren
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7495723872481292,kok balik lgi balik lgi k play stor bikin lier
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus...
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7474955659370334,keren aplikasi ini
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5618224514745233,bagus banget
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6099806324638691,terbaik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6514158933568898,"Aplikasinya masih banyak kekurangannya,data yg sudah kita masukkan,tidak muncul,begitupun dg data verval,sudah diinput dan disimpan,berhasil di simpan,tp pas kita cari dg memasukkan nm atau no.nik data tidak ditemukan."
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249927385395487,semog lancar
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6232916253179606,sangat suka
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,Baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5623093936548211,siga mobil untuk menginput data yang melakukan perubahan
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9155557279024742,setiap masuk disuruh update trus ke playstore.... sehari masuk 10x update juga ngikut terus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,blm bisa dibuka
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6225883840380113,senang sekali
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.624956281078053,kenapa sdah di instal tp tidak bisa dibuks
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.510726527491093,kenapa nglek banget jaringan nya
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8912654483325315,saya kasih bintang 5 karena aplikasi ini dapat membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok sekali
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.805802248789291,aplikasi sangat membantu sekali
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8105267181519233,"ayok la... bismillah... GK rewel"" aplikasi nya"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.4986224428500296,MOHON DIPERBAIKI DAN JAngan terus menerus di update mengingat hp yg ram kecil maka akan berpengaruh pada jaringan yg kurang stabil dan itu sangat susah untuk d upload
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.5634322357977829,saya coba dulu.. semoga tersemogakan
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,pokoe oke
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9530662642059331,"kenapa minta update terus, padahal udah di update dan ga ada tombol untuk update. kalau buka selalu ada notif update. Dan ke playstore lagi tidak ada tombol update, adanya uninstall sama buka. Sudah buka halaman depan pasti muter muter muyer. harus berapa kali pasang hapus pasang hapus. 😒😒😒 kesabaran sudah menipis"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9230197056915886,"ini kenapa ya sudah di update tapi selalu muncul tulisan ( terdapat pembaruan aplikasi) trus, padahal udh versi terbaru"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7460414448430978,mudah dan cepat meng aksesndata
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,bisa doang msukk
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5566355633005482,sangat puas dengan amplikasih ini dan mempermudah pekerjaan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,nice
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4633029888976681,"jaringan nya jelek selalu muter terus ,jdi menghambat pekerjaan kami ,🙏"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6196441992533912,kinerja yg baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍👍
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.48824966768374833,kenapa memuat berulang kali . ada pemberitahuan terus menerus. gimana bisa kerja dengan lancar kalau aplikasinya aja kayak gini
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,Membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5892856891661642,membantu sih tapi kok kadang suruh update lagi
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.792523187219539,"setelah diotak-atik anak sy akhirnya aplikasi ini bisa dibuka. bagi yg muncul notifikasi update aplikasi, coba clear cache & data dahulu"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5213676563612063,aplikasi pendataan yang keren
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,"aplikasi terkencala terus, entah karna apa??"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7383038475302331,"aplikasinya kok muter terus rek,,, gak bisa ngarap"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5606440106557886,aplikasi bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,"sepat,mudah"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,luaaar biasakkkkk wowo
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8104021136205233,ko gl bisa masuk aplikasi ini
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5364024934917859,aplikasi elsimil error kah knp masih di arahkan ke play store aj padahal SDH instal lo
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.4554887552760277,"pusing saya dengan aplikasi ini, bentar2 ada perubahan"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.41668048841679245,lemot bgtttt
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7094264744415361,masuk aplikasi nya sangat susah ...sudah diperbaharui tetp gak bisa dibuk
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8103985022862387,kenapa saya tidak bisa download apl nya
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6242621842661843,mendapat kan data yang lebih failit
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.624956281078053,sangat sebel minta instal trs
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7499934597923412,"muter2, slalu minta di update"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8684571833067315,"aplikasinya kurang akurat, tidak bisa maksimal mengerjakannya, kadang terkendala sver error"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik sekali
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8076203816129744,tidak dapat buka aplikasi
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6425831065275743,kenapa sering eror aplikasi nya
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249586778723807,agar lebih ditingkatkan lagi
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,sangat membantu
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,mantaft
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,Baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.40760573826054175,Harus sabar banget datanya.. soalnya servernya eror terus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5498725383710276,"baik dan mudah di gunakan, hanya saja jika tersedia versi offline lebih baik, karena satu kendala kami pengguna tidak tersedia jaringan yang baik."
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus....
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8740010799934664,kurang lah ...muter'' terus...setiap dibuka pasti dialihkan untuk install lagi..gitu terus...tolonglah diperbaiki sistemnya..
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.764012021191723,tolong perbaikilah aplikasi nya suka bermasalah itu aja terimakasih
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7512607200768472,aplikasi sangat membantu para kader untuk mendata pembaruan verval
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantapp
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4783438262610592,"aplikasinya bagus tapi kalau dipake bersamaan loding, sekalinya bisa kebuka langsung lancar"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5487878132938909,"dibuat geregetan sama aplikasi ini, sangat menyita waktu eror terus loading lama.."
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.45476195616355275,aplikasinya belum bisa di gunakan mohon di perbaiki 🙏
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.641478142136889,aplikasi nya lancar
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7472094901981478,semoga tidak sering error dengan versi terbari ini sehingga memudahkan kader dalam mendata
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍👍👍
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8095530083894813,kenapa sih muter aj.. pusing padahal paket pul...
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.45000025304465413,kenapa selalu error kalo di HP samsung min??? bantu respon
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8486192528247358,"menghambat karir, update update trs"
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.41740379848457243,"alhamdulillah dgn adanya aplikasi,bisa mempermudah dlm mlaksanakan kegiatan"
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9346191099207244,aplikasi ini sebenernya sudah bisa dipakai tpi sayang sekali setelah sistem update malah gak bisa kebuka dan masih loading terus.. tolong servernya diperbaiki dong min
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249927385395487,"kalau lagi lancar asik ngisinya,tapi sekarang sering uwer2🥹"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4675708261566446,aplikasinya bagus dan lengkap
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7444789202653244,setiap hari haru kembali ke Play store..Un instal terus..sampa ini nggak bisa...yg salah apa hp ku ya
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6232916253179606,suka sekali
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6759782835182675,kenapa aplikasi nya tdk bisa di buka
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6345246909788683,mohon bisa mudah di akses
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,aku sekarang belum bisa kebuka
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249587025893444,enak di akses
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.9154712422640121,aplikasi ini tidak bisa banyak membantu bagi kami para kader tpk untuk mengakses data karna selalu berubah ubar
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8864870757064779,baru pertama kali mau menggunakan aplikasi siga mobile
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7016561009252772,aplikasi nya bagus
