rating,sentimen,topic,topic_label,topic_conf,review_text
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5802734821427329,tiap buka apk ada note pembaruan padahal baru aja di update
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7404822981296802,padahal sudah di up date tapi suruh masuk ke play store terus😏
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6136139853055833,tidak bisa login
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6240302972586993,"terlalu sering error,bikin pusing kepala🙏"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8121860308110536,"Belum bisa update, masih di versi 4.00"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7367073944062215,data blm bisa masuk
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6248910419934104,kurang lancar
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5444649718326073,kenapa GK bisa di buka datanya juga hilang2 padahal lagi butuh banget . tolong di upgrade lagi
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9013556402634969,"selalu ada pembaruan aplikasi tapi ketikasudah aplikasi d perbarui ttp tidak bisad buka,"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6249949330086223,jelek gak bisa dihape Poco redmi
1,negatif,2,Update Loop & Ketergantungan Play Store,0.812497825322824,"sudah di perbarui tapi tetep minta pembaruan lagi, dan sudah tidak ada pembaruan lagi"
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4197292490219452,ga bisa aja srh perbahrui aplikasi...udah d klik brpa kali...males jadi ny
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5276532445217551,"aplikasi bolak balik update, bgmn mau input"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7447401447209716,"pas log in berputar 2terus,, gak bisa"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8015326652235897,mohon aplikasinya di percepat
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.4998900499136672,"aplikasi yg ""belum matang"". harusnya jika sdh diisi beberapa data dan ada isian yg msh kosong lalu di BACK, aps bisa lgsg autosave shg jika mau diedit mudah.inj kalo mau back otomatis data hilang."
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9039518441724831,"setiap di buka meminta update terus ,Sangat mengganggu dan sudah di update juga masih minta update trus"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6224828350657617,mbingungi di perbaiki malah soyo angel
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7696822740193695,"jelek, mbulet bolak-balik harus buka PlayStore padahal update terbaru"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,puas
1,negatif,2,Update Loop & Ketergantungan Play Store,0.624996815860891,balik terus ke playstore peh
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,ngelag terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.871100767383841,belum bisa di buka disetiap hp tolong di perbaiki . 😭😭😭😭😭😭
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5337619519446236,Bener2 gak bisa dipake. Udah instal-uninstal berulang kali tapi tetep loading parah. Ini sih bukan mempercepat penginputan data tapi malah memperlambat.
2,negatif,2,Update Loop & Ketergantungan Play Store,0.5590756988884759,aplikasinya eror masa ada notif pembaruan terus
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8104466922300988,"aplikasi belum maksimal ,pengguna pusinggg"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6607191967434709,"sudah verval data tidak tersimpan,sudah memasukkan semua data keluarga tapi yg tersimpan cuma 1 individu,selalu diarahkan update pdhl sudah update terbaru, akhirnya sy keluar dr aplikasi siapa tau bisa lancar KLO login ulang,tapi malah tidak bisa login dan selalu diarahkan untuk update lagi,payah"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6180021430203777,balik lagi² ke plystore. blm bls digunakan. sering loading
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6340586625403609,"selalu saja eror, minta diperbarui aplikasi tetapi malah tidak bisa log in"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6183243603210479,Pas mau buka minta update mulu. pas masuk playstore tp tidak ada yg harus diupdate. Huadeh...
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8471392136473958,perbaiki sistem aplikasi
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.48816276556106597,baru d update paginya malem d update lagi gangguan terus
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.84223810525021,solusi nya gimana ya tdk bisa dpt mengunduh... :(
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7436562813705745,parah loading terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7026185928453978,"aplikasi vervalnya sama sekali gak bisa diakses, sudah dicoba berulang kali tapi selalu gagal terus,"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8094706488299884,"susah untuk di akses,"
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7600977108929504,mohon jika akan melakukan update aplikasi agar bisa mengaktifkan draft data saat kami mendata Krn kami dilapangan sebagai kader pendata terkadang sudah melakukan pengisian data di setiap sheetnya namun saat akan melakukan simpan data terjadi lagi err..... dan dengan terpaksa kami ulangi lagi sementara kami harus menambah waktu kerja😥 mohon kerjasamanya aplikasi ya...untuk lebih mempermudah kami yg bekerja dilapangan
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8059104774914957,aplikasi error trs
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8901434850336077,"hbs diuninstall gabisa dipasang lgi, embel2 suru update. pdhl udh diupdate malah jd gabisa dibuka"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8453357600478674,bolak balik terus update aplikasi. .
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.435058425145395,sulit masuk
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5017978927139299,"Sudah update versi terbaru, tetapi minta update dan susah d buka, tlg di kembangkan lagi min. Makasih"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,aplikasih masih kurang sempurna...mumet .....
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8689462042496229,punyaku ko ga bs di buka yah ad yg tau ga yah
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7008945509816323,"sudah install dan mengikuti petunjuk yg diberikan tetapi tetap diarahkan ke playstore untuk update,sekalinya aplikasi terbuka, lambat sekali,berputar-putar"
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6136139853055833,"belum bisa login,"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6249949330086223,jelek
1,negatif,2,Update Loop & Ketergantungan Play Store,0.624881349298722,minta update trs
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.4945025802291755,aplikasi kenapa ndak bisa nyimpen ya.. trus dikit2 up date
1,negatif,2,Update Loop & Ketergantungan Play Store,0.618980639216358,muter² aja
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5647879310195678,"masih banyak kendala, dan sulit di akses, saat login gagal terus,, entah dimana kesalahan nya,, di suruh update aplikasi diplaystore sudah di update tetap juga kembali lagi di suruh update"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7677384751419678,"kalau aplikasinya belum siap kenapa dilaunching??kan kasian yang dilapangan, tiap mau ngerjakan mesti pembaruan dulu,iya kalau sekali bisa la ini kadang 2 hari kadang satu Minggu baru bisa dikerjakan"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202726557010694,tida bisa masuk
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.736203432807924,susah sekali di instal
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7495064614457279,gjsl apk eror
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.9076521079969557,aplikasi gk bisa di buka2. tolong bagaimana cara dan solusinya. udh di uninstal berkali2 ttp gk bisa
2,negatif,2,Update Loop & Ketergantungan Play Store,0.846711280225572,"siga mobile ini gangguan ya,aoleng"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6249974565953896,"sering eror,"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.47021546718011203,sangat ribet update aplikasi dan selalu gagal
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5506978269325985,"knp ya sy instal apl siga mobile versi 4.02 muter² ada notifikasi, kembali ke play store pas di klik ok di buka lg muter² lg,tpi kl pke hp yg lain bsa,,mohon penjelasannya 🙏"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202726557010694,mau masuk gak bisa2
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6535962091508125,aplikasi lemot. loading nya lama sekali
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5742273918287404,"YaAlloh sedih bangt ngisi data nik udh semua pas mau nyimpen susah berjam-jam gak masuk sedih2 😭😢 tlong ap jngn di persulit perbaiki aplikasi nya, kerjaan ibu2 ni udh banyak di tambah data verval ga masuk2 mau smpai kpn bgni terus sedih banget aku 😭😓"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.622656095222307,bagus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5857393777527958,gak bisa dipake setelah di download selalu kembali lagi ke playstore
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8400427004687021,jelek tidak bisa d buka d hp yang baru
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6249882115809965,sangat penting
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.46570817676820486,"knp sudah di install tetap g bisa di buka...harus balik lagi k play store persi baru persi baru lagi...hadeuh pusing, gimana mau ngerjain 😭"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249926532249259,lemot
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8428906095122363,"setiap mau memdata selalu diarahkan ke playstore, bolak balik kerjaan hny meng uninstall dan install, kerjaaan jadinya gak maju maju dan buat fak semangat melanjutkan mendata"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.4594622726008867,sejak pertama instal blm bisa di buka di HP saya.
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8911695307422548,sudah di update tapi tidak bisa di buka suruh update terus
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7206870256837429,aplikasi gsk jelas . menyulitkan sekali
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8041034677933704,sistem nya down bngt
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8480328548125494,aplikasi nya kurang bagus
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8923807116099419,Unduh Sertifikat Elsimil GAGAL terus
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6369533882196223,aplikasi paling jelek yg sy temui selama ini
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249926532249259,lemot
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5699865064919009,"gak bisa login.... udah beberapakali download ulang ttp aja gak bisa... baru download ada notif lagi ada versi baru, pas balik k play store gak ada update an... gimana mau ngerjainnya kl aplnya saja beginia"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6623350683369704,setiap buka ke aplikasi akan kembali ke play store updating 😇masih terganggu terus Lom sempurna
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.624889939130754,ribet
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,tdk gaga
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8094843530477978,knpa msih kurang stabil aplikasi nya
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7044578685400142,"gak di semua hp bisa.....padahal jelas2 kompatibel di samsung, tp.pas di update di play store malah gak bisa. loading teruuus sampai tuaaaa"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6111909962861454,jelek muter muter trus nga bisa d buka
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.622656095222307,bagus
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5878496429328256,"ini kenapa sii apk nya error terus, kerjaan mau cpt selesai tpi loading terus, ktanya disuruh hpus dlu terus instal lgi hpus lagi instal lagi smpe kpan bgtu trus 😭"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8499791305057832,Udah update tp masih disuruh update
1,negatif,2,Update Loop & Ketergantungan Play Store,0.4554706497646586,"setiap tahun pasti ada aplikasi update KK,dan sudah pengalaman pasti dipertengahan banyak erornya..makanya sy diawal dapat info pendataan langsung sy gas 3 hari selesai. disaat yg lain bingung dan ngeluh karena aplikasinya AQ cuma senyum mendengarkan keluh kesah mereka😅"
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7848865309733128,kenapa nak bisa d buka ya?
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6302927077645656,"terlalu banyak perbaikan , sehingga menghambat penyelesaian pendataan"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.4154926238143974,Ndak bisa dipakai
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7423347803301997,servernya sering error
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8005573314555698,aplikasi bikin galau...
2,negatif,2,Update Loop & Ketergantungan Play Store,0.5918389384966221,aplikasi ribet .. bolak balik update terus
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4340884665632521,naik versi terus... tp aplikasi sering eror... udh semngat 45 tp langsung down
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7499288882310239,WAKTUNYA UPDATE GAADA FITUR UPDATE
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.5217597922889936,"Dibikin pusing sama aplikasi ini, harus di update terus/loading terus."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5048137631401896,Berapa kali update gagal terus gk bsa dibuka😒😕 menyebalkan
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6180021430203777,loading terus
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6499612340462967,kadang lemot kdang lancar
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7236500295503452,ngabisin waktu... gak jelas muter kyak kolecer
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8466416803233793,aplikasi nya sangat menguras emosi
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8900145380342266,susah d buka aplikasinya loding trus
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7436269139876632,aplikasi gak jelas....trus ganti aj
2,negatif,2,Update Loop & Ketergantungan Play Store,0.8116006183981517,selalu di arahkan pembaruan ke PlayStore..tapi tetep aja begitu. padahal uda di uninstall
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8015332430001555,aplikasi sering eror padahal waktu yang diberikan cuma sedikit...
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.904253962656249,"Menyebalkan, aplikasinya slalu mengarahkan ke play store."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7652619617712304,"aplikasinya belum stabil, data masuk belum bisa tersimpan kaarena sering error mohon diperbaiki lagi supaya update data gampang tidak muter2"
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249882115809965,"tidak bisa sama sekali,,"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.555980956239196,"dua kali update pas selesai selalu diarahkan ke play store lagi, masa klo mau update mesti uninstal dl, hadeh"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8656847495587638,"ini apknya setiap mau buka, ada tulisan update di play store, tapi tidak ada updatean di play store tolong di perbaiki"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,ga bisa di buka
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.80390960748449,gimn ini mau mengerjakan laporan kalau di arahkan ke pembaharuan terus
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.5111534569831723,berkali kali di uninstall tetep ga bisa gimana siih
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8015332430001555,aplikasi sering eror
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.808162915535715,"server sering lambat, loudingnya muter² terus"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8407778299438389,server nya eror terus
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6249956109168968,selalu disuruh kembali ke playstor trus.. balik lagi blik lagi..
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8491812303127304,minta di update terus bolak balik ke playstore ga bisa log in sama sekali
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8867627574411581,"aplikasi gak jelas, aplikasi belum layak disuguhkan, gak usah suruh pake aplikasi isi data klw aplikasi nya error terus tiap dipake. suguhkan aplikasi itu yg benar2 bisa layak digunakan."
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6975636909643478,"aplikasi bimbang, bolak balik update terus, klw blm siap jgn lah launcing dlu, kami yg d bawah d buat mumet otak lihat loading lama bngt muter²"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.9121892165792158,aplikasi ini susah dijangkau. sdh unistal login lagi susah masuknya. sdgkan kita selalu diminta mengerjakan laporan segera
1,negatif,2,Update Loop & Ketergantungan Play Store,0.8101318288858765,"udah diupdate kok minta update mulu, mana gabisa dipakek"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6085020244022541,aplikasi gak bisa di gunakan
2,negatif,2,Update Loop & Ketergantungan Play Store,0.87756512704513,"sudah uninstall instal lagi tp tetap di arahkan ke playstrore,,ujung²nya ga bisa di buka gimana mau mengerjakan SDH mau dekat tgl dateline nya"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8335525027448785,"aplikasi hanya bisa di pakai versi hp 12, menyulitkan kader untuk memakai aplikasi yang versi hp nya rendah, tidak mungkin kader membeli hp baru utk aplikasi ini,"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6165975261009158,apaan sihh sering di arahkan ke play store terus padah udah di upgrade
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6249974565953896,sering eror
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6762818151442949,"makin diupgrade aplikasinya makin ngaco, yang udah diverval anggota keluarganya hilang, dan aplikasinya terus terusan error"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.7845729171458664,"diarahkan LG ke playstore padahal SDH update, jadi kapan mau di verval kalau terus di arahkan"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.4610446168989203,"aplikasi jelek banget suruh update sudah di update giliran mau masuk aplikasi suruh update terus begitu terus ,gimana kerja mau selesai aplikasinya saja susah di akses ,mohon di benahi kembali"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6163611430103106,gabisa dipakai
1,negatif,2,Update Loop & Ketergantungan Play Store,0.9241058302428083,aplikasi udah di update tetep muncul notif suruh update terus
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6085020244022541,aplikasinya kurang joss
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6249949330086223,jelek
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6078380965011673,kenapa uda diperbaharui versi terbaru tapi selalu minta perbaharui dan ga bisa masuk aplikasi
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6198605550732494,elsimil terus louding kpn brsnya
2,negatif,2,Update Loop & Ketergantungan Play Store,0.618980639216358,muter² aja punya AQ
2,negatif,2,Update Loop & Ketergantungan Play Store,0.7045192454454614,kalau aplikasi belum sempurna jangan di launcing....takutnya seperti tahun kemarin sudah dikerjakan semua eee data hilang lagi karena aplikasi belum sempurna
1,negatif,2,Update Loop & Ketergantungan Play Store,0.86899287106302,aplikasi setelah di update gak bisa di buka krmbali
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6489151144304359,"udh update apknya, pas diklik ""buka,"" malah diarahin ke playstore lagi. gimana coba???"
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6499234949320806,di arahkan k playstore terus gak bisa di akses
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6202551468121407,tidak bisa dibuka
1,negatif,2,Update Loop & Ketergantungan Play Store,0.7667728390307157,aplikasinya jelek sekali selalu di arahkan ke playstore pdahal udh di update malah minta update setiap masuk aplikasi ini
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.38088271911186283,"tolong aplikasinya di tingkatkan lagi.. saya mau ngisi verval ngk bisa bisa.. mau masuk aplikasi selalu di arahkan ke playstore, padhal tidak ad pembaharuan tpi selalu di arahkn kesana.. enakn aplikasi yg dulu.. tidk di gabung tapi tidk ad kendala.."
2,negatif,2,Update Loop & Ketergantungan Play Store,0.888098317753078,"apalah aplikasi minta di Update mulu, gak bisa dibuka"
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.800365605895698,aplikasi ruwet. buat ngetik alamat selalu eror tidak bisa buat ejaan dengan benar
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.738154268750132,"loading terus,pembaruan tanpa henti"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6131160691487252,"masih perlu perbaikan kembali.. dari bulan kemarin setiap login, dikembalikan ke play store.. mohon perbaikannya ya.. terimakasih.."
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.36219173601927257,setiap mau masukin foto rumah selalu gagal dan balik lagi ke nol lier nulis nik berkali kali akhirnya gagal terus hrs mengulang lagi dan lagi giliran sasaran tidak terdaftar kader yg di salahkan gak bisa kerja mau input satu KK saja bisa berhari-hari baru bisa kapan selesainya kalo kerja kayak gini
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8078496381429215,aplikasinya masih perlu diperbaiki
1,negatif,2,Update Loop & Ketergantungan Play Store,0.38154947268921435,"udah saya unduh, tapi bisa muncul masuk ke PlayStore terus. unduk, hapus udah ada 15x lebih. minta pendapat nya itu ngaruh dengan HP nya apa bagai mana."
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8679301794496254,kenapa vervalnya muter terus nga bisa kebuka jadi menghambat pekerjaan..
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,tidak bisa di buka..hanya berputar
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6249882115809965,baik
1,negatif,2,Update Loop & Ketergantungan Play Store,0.5525188786534799,"aplikasinya terlalu ruwet bolak balik pembaruan pas mau buka,tolong perbaiki lagi.,🙏"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7372357481453159,"sering gangguan, dan loading terus."
2,negatif,2,Update Loop & Ketergantungan Play Store,0.8891800847633295,"aplikasi sering kali diminta update versi, tp ujung2nya tidak bsa digunakan"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.9112930198157908,kok ga bisa bisa. di klik buka setelah di download . balik lagi ke play store lagi klik lagi begitu lagi salah dimana ini..
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6547308677418716,app jlk banyak bug tlg perbaiki
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7391763363786762,selalu eror kita semangat kerja tapi aplikasi muter2 teruuuss
2,negatif,2,Update Loop & Ketergantungan Play Store,0.6249926532249259,aplikasix lemot
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.6451808800510641,berharap lancar setelah log out tpi malah makin macet karena tdk bisa log in lagi. aplikasinya kapan siapnya ya? kita yang di lapangan harap harap cemas tidak bisa pendampingan.
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6841728204402631,"setiap membuka aplikasi diarahkan ke playstore, padahal sudah versi terbaru dan baru saja instal. terpaksa mogok kerja."
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.8069617660121126,"belum pernah daftar tapi email udah terdaftar,aplikasi aneh"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.4842138266979522,tidak bisa dibuka di ponsel Android saya
1,negatif,2,Update Loop & Ketergantungan Play Store,0.6204463302534642,aplikasi sering kembali ke playstore. sudah logout tapi tidak bisa masuk kembali
2,negatif,1,Masalah Pendaftaran & Login Pengguna,0.7549443193793732,bikin akun susah bngt NIK tdk ditemukan pdhl udh bener
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.5275373556557799,"aplikasi sering error, sering minta perbaharui, aplikasi memperlambat pekerjaan😩, tolonggg perbaiki aplikasi agar kami sebagai kader dpat dengn mudah melaksanakan pendataan 🙏"
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.25,gak suport blass
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8088834348268087,"sepertinya aplikasi ini belum siap buat di ajak kerja, soalnya sering banget errornya"
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8663427584786403,aplikasi tidak bisa di buka.....sudah berulang kali download tp tetep aja GK bisa digunakan🙏🙏
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8910737753513188,setiap buka di arahkan ke google play sekali buka bisa sampai 7x ke google play
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.49030094893482357,kenapa tidak bisa digunakan?? setiap ingin menyimpan selalu eror saya jadi tidak bisa mendaftar urusan mau cepat jadi lambat
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.848062012655023,masih susah untuk input data baduta
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.7401744211509954,aplikasi ini dowloadnya lamaaaaa enggk bisa masuk
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.8092623999776113,aplikasinya tidak bagus
1,negatif,1,Masalah Pendaftaran & Login Pengguna,0.4168812187188143,"selalu lelet ,bosan menunggu terlalu lama"
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.45920218410870567,Setelah update kok Aplikasinya semakin buruk gini ya 🥲 Gimana mau input data kalau aplikasinya aja tidak mendukung dan masih banyak kurangnya. Tolong diperbaiki. Terimakasih 🙏🏽
2,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.6224828350657617,sumpah luemot min....mohon di perbaiki lagi..
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.468436507552779,Aplikasi bapuk jadi syarat wajib. buat daftar aja gak bisa. semua aplikasi pemerintah gak ada yang bener
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7453943521815602,data TDK bisa di simpan...
2,negatif,2,Update Loop & Ketergantungan Play Store,0.5385158307699593,sudah diperbarui kenapa masih muncul minta diperbarui terus. bukannya mudah malah jadi susah
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.4256448412059641,bikin kerjaan lama
1,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6477189810811558,Internal Server Error. apa pulaaaa aplikasi pemerintah ini nampak kali semua apk produk pemerintah busuk semua.urusan rakyat pda kesendat dan data rakyat kejual
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.6185454401302098,masih belum bisa untuk memasukkn data
2,negatif,3,Hambatan Penggunaan & Kinerja Aplikasi,0.7446624800167468,perlu maintenance yg baik. aplikasi selalu gangguan saat dbuka.
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.4594301662784358,setiap mau digunakan loding terus sh gimana mau nginput data ny ini mh 😗🙄🙄🙄
1,negatif,0,Kegagalan Akses Awal & Pembukaan Aplikasi,0.8404714923946317,2 hari ini gak bisa save data dan gagal terus
